date,text
2025-12-15T01:55:00.000000,K08D 150155Z AUTO 23007KT 10SM CLR M02/M05 A2977 RMK AO2
2025-12-15T01:55:00.000000,K1P1 150155Z AUTO 31008KT 10SM CLR M09/M17 A2997 RMK AO2 T10951174
2025-12-15T01:45:00.000000,KBJC 150145Z 00000KT 10SM SKC 09/M07 A3021
2025-12-15T01:55:00.000000,KCLK 150155Z AUTO 17006KT 10SM CLR M03/M11 A3050 RMK AO2
2025-12-15T01:55:00.000000,KHFY 150155Z AUTO 28004KT 10SM CLR M16/M22 A3065 RMK AO2 T11581217
2025-12-15T01:47:00.000000,KPAO 150147Z 00000KT 6SM BR FEW007 08/07 A3016
2025-12-15T01:55:00.000000,KSDC 150155Z AUTO 33009G15KT 10SM SCT023 BKN029 OVC070 M06/M12 A3027 RMK AO2
2025-12-15T01:55:00.000000,KW13 150155Z AUTO 32007KT 280V340 10SM CLR M11/M20 A3037 RMK AO1 T11141205
2025-12-15T01:47:00.000000,KAQV 150147Z AUTO 04008KT 10SM CLR 02/M09 A3052 RMK AO2 SLP339 T00171089
2025-12-15T01:46:00.000000,KNRA 150146Z AUTO VRB04KT 10SM OVC017 12/09 A2993 RMK AO2 SLP080 T01170089 TSNO PNO $
2025-12-15T01:46:00.000000,WSSS 150146Z 35005KT 4000 RA FEW014 OVC140 24/24 Q1012 NOSIG
2025-12-15T01:47:00.000000,CYYT 150147Z 14012G17KT 3/4SM R28/P6000FT/U R16/P6000FT/U -SN OVC003 M00/M00 A2982 RMK ST8 PRESFR SLP106
2025-12-15T01:48:00.000000,CYTE 150148Z AUTO 20011G16KT 150V220 1SM -SN VV009 M10/M11 A2960 RMK SLP032
2025-12-15T01:48:00.000000,UWLW 150148Z 31014MPS 4600 -SN BLSN OVC018 M10/M12 Q0998 R02/820555 NOSIG RMK QFE742/0989
2025-12-15T01:47:00.000000,KGEU 150147Z 00000KT 10SM CLR 19/06 A3000 RMK LAST
2025-12-15T01:50:00.000000,KSUA 150150Z 34004KT 10SM SCT042 22/20 A3007
2025-12-15T01:47:00.000000,KSUN 150147Z 30008KT 10SM CLR 02/M06 A3028
2025-12-15T01:47:00.000000,KBUF 150147Z 30009KT 10SM BKN029 OVC050 M09/M14 A3033 RMK AO2 T10891144 $
2025-12-15T01:48:00.000000,KUCP 150148Z AUTO 25008KT 8SM -SN FEW009 OVC035 M12/M14 A3042 RMK AO2 P0000
2025-12-15T01:48:00.000000,PACX 150148Z AUTO 00000KT 4SM HZ CLR M38/ A3012 RMK AO2 FZRANO
2025-12-15T01:48:00.000000,PACX 150148Z AUTO 00000KT 4SM HZ CLR M38/ A3012 RMK AO2 FZRANO
2025-12-15T01:48:00.000000,PACX 150148Z AUTO 00000KT 4SM HZ CLR M38/ A3012 RMK AO2 FZRANO
2025-12-15T01:49:00.000000,UHMA 150149Z 03003MPS 2500 1300N BR BKN001 OVC007 M14/M15 Q1024 R02/390136 NOSIG RMK MID 03003MPS END R02/02002MPS QBB040 QFE764/1019
2025-12-15T01:48:00.000000,UASP 150148Z 28012MPS 3200 -SHSN SCT008 BKN018CB M04/M06 Q1008 NOSIG RMK QFE744/0993
2025-12-15T01:45:00.000000,KBAK 150145Z 00000KT 10SM CLR M20/M24 A3067
2025-12-15T01:56:00.000000,KFMH 150156Z 32014G20KT 2SM -SN BR FEW014 OVC050 M04/M06 A2987
2025-12-15T01:47:00.000000,KTIX 150147Z 01015G25KT 7SM SCT015 21/17 A3013
2025-12-15T01:45:00.000000,KUES 150145Z 24005KT 10SM CLR M15/M20 A3051
2025-12-15T01:49:00.000000,CYNM 150149Z AUTO 28006KT 5SM -SN SCT009 BKN029 OVC036 M11/M13 A3011 RMK SLP226
2025-12-15T01:48:00.000000,CYRJ 150148Z 32010KT 5SM -SHSN OVC050 M10/M12 A3000 RMK SC8 CVCTV CLD EMBD SLP174
2025-12-15T01:47:00.000000,CYER 150147Z AUTO 21010KT 2 1/2SM -SN OVC030 M12/M13 A2992 RMK SLP135
2025-12-15T01:49:00.000000,CYRV 150149Z AUTO 35005KT 340V050 9SM -RA OVC009 04/03 A2997 RMK SLP168
2025-12-15T01:49:00.000000,CYPX 150149Z AUTO 17009G15KT 2 1/2SM -SN FEW013 BKN022 BKN066 OVC100 M10/M11 A2980 RMK SLP096
2025-12-15T01:48:00.000000,KJDN 150148Z AUTO 29009KT 04/M02 A2983 RMK AO1 SLP136 T00391017
2025-12-15T01:49:00.000000,YBAS 150149Z AUTO 14013KT 080V150 0000 DU OVC115 31/00 Q1016
2025-12-15T01:49:00.000000,YPCC 150149Z AUTO 09019KT 9999 // BKN017 BKN025 BKN032 26/25 Q1008
2025-12-15T01:47:00.000000,KAQV 150147Z AUTO 04008KT 10SM CLR 02/M09 A3052 RMK AO2 SLP339 T00171089
2025-12-15T01:48:00.000000,KJDN 150148Z AUTO 29009KT 04/M02 A2983 RMK AO1 SLP136 T00391017
2025-12-15T01:47:00.000000,KGEU 150147Z 00000KT 10SM CLR 19/06 A3000 RMK LAST
2025-12-15T01:50:00.000000,KSUA 150150Z 34004KT 10SM SCT042 22/20 A3007
2025-12-15T01:47:00.000000,KSUN 150147Z 30008KT 10SM CLR 02/M06 A3028
2025-12-15T01:45:00.000000,KBAK 150145Z 00000KT 10SM CLR M20/M24 A3067
2025-12-15T01:56:00.000000,KFMH 150156Z 32014G20KT 2SM -SN BR FEW014 OVC050 M04/M06 A2987
2025-12-15T01:47:00.000000,KTIX 150147Z 01015G25KT 7SM SCT015 21/17 A3013
2025-12-15T01:45:00.000000,KUES 150145Z 24005KT 10SM CLR M15/M20 A3051
2025-12-15T01:48:00.000000,KJDN 150148Z AUTO 29009KT 04/M02 A2983 RMK AO1 SLP136 T00391017
2025-12-15T01:48:00.000000,PACX 150148Z AUTO 00000KT 4SM HZ CLR M38/ A3012 RMK AO2 FZRANO
2025-12-15T01:47:00.000000,KBUF 150147Z 30009KT 10SM BKN029 OVC050 M09/M14 A3033 RMK AO2 T10891144 $
2025-12-15T01:48:00.000000,KUCP 150148Z AUTO 25008KT 8SM -SN FEW009 OVC035 M12/M14 A3042 RMK AO2 P0000
2025-12-15T01:48:00.000000,PACX 150148Z AUTO 00000KT 4SM HZ CLR M38/ A3012 RMK AO2 FZRANO
2025-12-15T01:48:00.000000,PACX 150148Z AUTO 00000KT 4SM HZ CLR M38/ A3012 RMK AO2 FZRANO
2025-12-15T01:47:00.000000,KSUN 150147Z 30008KT 10SM CLR 02/M06 A3028
2025-12-15T01:47:00.000000,KSAW 150147Z 20007KT 10SM BKN120 M11/M13 A3031
2025-12-15T01:45:00.000000,KBJC 150145Z 00000KT 10SM SKC 09/M07 A3021
2025-12-15T01:47:00.000000,KGEU 150147Z 00000KT 10SM CLR 19/06 A3000 RMK LAST
2025-12-15T01:45:00.000000,KUES 150145Z 24005KT 10SM CLR M15/M20 A3051
2025-12-15T01:46:00.000000,KBTL 150146Z 28006KT 10SM FEW012 OVC020 M07/M09 A3050 RMK AO2 T10721094 $
2025-12-15T01:45:00.000000,KMMU 150145Z 35010G14KT 10SM FEW050 M07/M12 A3012
2025-12-15T01:56:00.000000,KFMH 150156Z 32014G20KT 2SM -SN BR FEW014 OVC050 M04/M06 A2987
2025-12-15T01:50:00.000000,KSUA 150150Z 34004KT 10SM SCT042 22/20 A3007
2025-12-15T01:47:00.000000,KTIX 150147Z 01015G25KT 7SM SCT015 21/17 A3013
2025-12-15T01:47:00.000000,KBUF 150147Z 30009KT 10SM BKN029 OVC050 M09/M14 A3033 RMK AO2 T10891144 $
2025-12-15T01:47:00.000000,KAQV 150147Z AUTO 04008KT 10SM CLR 02/M09 A3052 RMK AO2 SLP339 T00171089
2025-12-15T01:47:00.000000,KBUF 150147Z 30009KT 10SM BKN029 OVC050 M09/M14 A3033 RMK AO2 T10891144 $
2025-12-15T01:45:00.000000,KCGF 150145Z 34006KT 10SM OVC030 M07/M12 A3043
2025-12-15T01:47:00.000000,KGYH 150147Z 01015G24KT 10SM CLR M04/M18 A3038 RMK LAST
2025-12-15T01:45:00.000000,KMMU 150145Z 35010G14KT 10SM FEW050 M07/M12 A3012
2025-12-15T01:47:00.000000,KSAW 150147Z 20007KT 10SM BKN120 M11/M13 A3031
2025-12-15T01:55:00.000000,K08D 150155Z AUTO 23007KT 10SM CLR M02/M05 A2977 RMK AO2
2025-12-15T01:55:00.000000,K1P1 150155Z AUTO 31008KT 10SM CLR M09/M17 A2997 RMK AO2 T10951174
2025-12-15T01:45:00.000000,KBJC 150145Z 00000KT 10SM SKC 09/M07 A3021
2025-12-15T01:55:00.000000,KCLK 150155Z AUTO 17006KT 10SM CLR M03/M11 A3050 RMK AO2
2025-12-15T01:55:00.000000,KHFY 150155Z AUTO 28004KT 10SM CLR M16/M22 A3065 RMK AO2 T11581217
2025-12-15T01:47:00.000000,KPAO 150147Z 00000KT 6SM BR FEW007 08/07 A3016
2025-12-15T01:55:00.000000,KSDC 150155Z AUTO 33009G15KT 10SM SCT023 BKN029 OVC070 M06/M12 A3027 RMK AO2
2025-12-15T01:55:00.000000,KW13 150155Z AUTO 32007KT 280V340 10SM CLR M11/M20 A3037 RMK AO1 T11141205
2025-12-15T01:47:00.000000,KGEU 150147Z 00000KT 10SM CLR 19/06 A3000 RMK LAST
2025-12-15T01:50:00.000000,KSUA 150150Z 34004KT 10SM SCT042 22/20 A3007
2025-12-15T01:47:00.000000,KSUN 150147Z 30008KT 10SM CLR 02/M06 A3028
2025-12-15T01:45:00.000000,KBAK 150145Z 00000KT 10SM CLR M20/M24 A3067
2025-12-15T01:56:00.000000,KFMH 150156Z 32014G20KT 2SM -SN BR FEW014 OVC050 M04/M06 A2987
2025-12-15T01:47:00.000000,KTIX 150147Z 01015G25KT 7SM SCT015 21/17 A3013
2025-12-15T01:45:00.000000,KUES 150145Z 24005KT 10SM CLR M15/M20 A3051
2025-12-15T01:48:00.000000,KJDN 150148Z AUTO 29009KT 04/M02 A2983 RMK AO1 SLP136 T00391017
2025-12-15T01:46:00.000000,KBTL 150146Z 28006KT 10SM FEW012 OVC020 M07/M09 A3050 RMK AO2 T10721094 $
2025-12-15T01:48:00.000000,KUCP 150148Z AUTO 25008KT 8SM -SN FEW009 OVC035 M12/M14 A3042 RMK AO2 P0000
2025-12-15T01:48:00.000000,UASP 150148Z 28012MPS 3200 -SHSN SCT008 BKN018CB M04/M06 Q1008 NOSIG RMK QFE744/0993
2025-12-15T01:48:00.000000,CYTE 150148Z AUTO 20011G16KT 150V220 1SM -SN VV009 M10/M11 A2960 RMK SLP032
2025-12-15T01:47:00.000000,KGYH 150147Z 01015G24KT 10SM CLR M04/M18 A3038 RMK LAST
2025-12-15T01:55:00.000000,K08D 150155Z AUTO 23007KT 10SM CLR M02/M05 A2977 RMK AO2
2025-12-15T01:55:00.000000,K1P1 150155Z AUTO 31008KT 10SM CLR M09/M17 A2997 RMK AO2 T10951174
2025-12-15T01:45:00.000000,KATW 150145Z 21006KT 10SM SCT120 M14/M19 A3046
2025-12-15T01:55:00.000000,KC62 150155Z AUTO 27011KT 10SM -SN SCT014 OVC027 M12/M14 A3055 RMK AO2 T11211142
2025-12-15T01:45:00.000000,KCGF 150145Z 34006KT 10SM OVC030 M07/M12 A3043
2025-12-15T01:45:00.000000,KESN 150145Z 30018KT 10SM SCT055 M07/M15 A3029
2025-12-15T01:45:00.000000,KFDK 150145Z 31013G19KT 10SM CLR M08/M15 A3036
2025-12-15T01:55:00.000000,KGAF 150155Z AUTO 15013KT 10SM CLR M13/M16 A2990 RMK AO2 PWINO
2025-12-15T01:55:00.000000,KHFY 150155Z AUTO 28004KT 10SM CLR M16/M22 A3065 RMK AO2 T11581217
2025-12-15T01:45:00.000000,KLOT 150145Z 22006KT 10SM CLR M16/M20 A3061
2025-12-15T01:45:00.000000,KMMU 150145Z 35010G14KT 10SM FEW050 M07/M12 A3012
2025-12-15T01:45:00.000000,KMTN 150145Z 33016G21KT 10SM CLR M07/M16 A3032
2025-12-15T01:47:00.000000,KSAW 150147Z 20007KT 10SM BKN120 M11/M13 A3031
2025-12-15T01:55:00.000000,KSDC 150155Z AUTO 33009G15KT 10SM SCT023 BKN029 OVC070 M06/M12 A3027 RMK AO2
2025-12-15T01:55:00.000000,KDYA 150155Z AUTO 36007KT 7SM CLR 00/M11 A3051 RMK AO2 T00011112
2025-12-15T01:47:00.000000,KGYH 150147Z 01015G24KT 10SM CLR M04/M18 A3038 RMK LAST
2025-12-15T01:50:00.000000,KLAL 150150Z 32005KT 10SM SKC 17/16 A3013
2025-12-15T01:55:00.000000,KMFV 150155Z AUTO 33017G26KT 10SM SCT041 BKN048 OVC060 M06/M16 A3030 RMK AO2 T10601156
2025-12-15T01:55:00.000000,KPTB 150155Z AUTO 32011G19KT 10SM CLR M06/M20 A3041 RMK AO2 T10631198
2025-12-15T01:50:00.000000,KVQQ 150150Z 35010KT 10SM CLR 11/M03 A3023
2025-12-15T01:55:00.000000,KW13 150155Z AUTO 32007KT 280V340 10SM CLR M11/M20 A3037 RMK AO1 T11141205
2025-12-15T01:55:00.000000,KW31 150155Z AUTO 33010G20KT 10SM CLR M07/M20 A3041 RMK AO1 T10681205
2025-12-15T01:55:00.000000,KW75 150155Z AUTO 33018G31KT 10SM CLR M06/M16 A3035 RMK AO1 T10581161
2025-12-15T01:55:00.000000,KW96 150155Z AUTO 31008G15KT 280V350 10SM CLR M07/M18 A3038 RMK AO1 T10661183
2025-12-15T01:50:00.000000,KQEI 150150Z AUTO 10001KT 8000 HZ CLR M03/M06 A3029 RMK A02 TSNO
2025-12-15T01:50:00.000000,KQEJ 150150Z AUTO 31002KT 4800 OVC004 M05/M06 A3029 RMK A02 TSNO
2025-12-15T01:50:00.000000,KQEN 150150Z AUTO 9999 CLR M04/M10 A3013 RMK A02 TSNO
2025-12-15T01:50:00.000000,KQEX 150150Z AUTO 04004KT 9999 CLR 03/M04 A3024 RMK A02 TSNO
2025-12-15T01:50:00.000000,KQFB 150150Z AUTO 23002KT 9999 CLR 05/M04 A3034 RMK A02 TSNO
2025-12-15T01:46:00.000000,WSSS 150146Z 35005KT 4000 RA FEW014 OVC140 24/24 Q1012 NOSIG
2025-12-15T01:50:00.000000,EVGA 150150Z AUTO 25007KT 7000 -RA OVC003/// 05/05 Q1010
2025-12-15T01:50:00.000000,EKVG 150150Z AUTO 27017G41KT 9999 BKN029/// 07/02 Q0982 RMK BKN031/// WIND SKEID 29015G39KT 210V330
2025-12-15T01:50:00.000000,EVRA 150150Z 23005KT 200V290 9999 OVC004 06/06 Q1011 NOSIG
2025-12-15T01:50:00.000000,EEEI 150150Z AUTO 27005KT 9999 -RA OVC009/// 06/06 Q1006
2025-12-15T01:50:00.000000,EYPA 150150Z 27006KT 230V320 9999 OVC010 08/06 Q1014
2025-12-15T01:50:00.000000,EETN 150150Z 26006KT 9999 OVC010 04/04 Q1006
2025-12-15T01:45:00.000000,KANE 150145Z 16013KT 10SM CLR M14/M18 A3030
2025-12-15T02:00:00.000000,SBBE 150200Z 06006KT CAVOK 26/24 Q1010
2025-12-15T01:50:00.000000,EYKA 150150Z 25012KT 220V280 9999 OVC009 05/03 Q1015
2025-12-15T02:00:00.000000,SBBR 150200Z 27003KT 220V310 9999 FEW040 BKN100 23/20 Q1017
2025-12-15T01:48:00.000000,KSNS 150148Z 30004KT 10SM SCT009 12/09 A3013 RMK AO2
2025-12-15T01:49:00.000000,CYSM 150149Z 36003KT 15SM -SN OVC005 M24/M27 A3005 RMK SC8 SLP209
2025-12-15T01:47:00.000000,CYPH 150147Z AUTO 26016KT 9SM -SN SCT031 BKN050 OVC071 M06/M11 A2987 RMK SLP120
2025-12-15T01:47:00.000000,CYPY 150147Z AUTO 00000KT 2SM -SN OVC035 M25/M28 A3003 RMK VIS VRB 1 1/4-3 SLP203
2025-12-15T01:48:00.000000,CYQZ 150148Z AUTO 13004KT 1 1/4SM BR SCT002 BKN140 OVC160 00/00 A2964 RMK VIS VRB 5/8-3 SLP064
2025-12-15T01:48:00.000000,CYTE 150148Z AUTO 20011G16KT 150V220 1SM -SN VV009 M10/M11 A2960 RMK SLP032
2025-12-15T01:47:00.000000,CYYT 150147Z 14012G17KT 3/4SM R28/P6000FT/U R16/P6000FT/U -SN OVC003 M00/M00 A2982 RMK ST8 PRESFR SLP106
2025-12-15T01:47:00.000000,ETAD 150147Z AUTO 23004KT 6000 BR OVC002 03/03 A3008 RMK AO2 SLP186 $
2025-12-15T01:45:00.000000,KGOV 150145Z AUTO 27006KT 7SM -SN SCT007 BKN021 OVC035 M07/M08 A3035 RMK AO2 CIG 021V037 BKN V SCT SLP307 $
2025-12-15T01:47:00.000000,KPOB 150147Z AUTO 34015G22KT 10SM CLR M03/M19 A3039 RMK AO2 SLP296 $
2025-12-15T01:48:00.000000,KSXS 150148Z AUTO 02008KT 10SM CLR 03/M10 A3037 RMK AO2 SLP287 $
2025-12-15T01:47:00.000000,LEVC 150147Z 34003KT 230V030 9999 -RA FEW015 FEW025CB BKN055 11/10 Q1018 RERA NOSIG
2025-12-15T01:47:00.000000,UHMA 150147Z 03003MPS 1900 BR BKN002 OVC007 M14/M15 Q1024 R02/390136 NOSIG RMK MID 03003MPS END R02/03002MPS QFE764/1019
2025-12-15T01:47:00.000000,UWKD 150147Z 32012MPS 2300 R29/P2000D -SN BLSN OVC019 M11/M13 Q0995 R29/410545 NOSIG RMK QFE735/0980
2025-12-15T01:48:00.000000,UWUU 150148Z 23006MPS 3000 -SN OVC020 M14/M17 Q0988 R14R/490550 NOSIG
2025-12-15T01:50:00.000000,CYSC 150150Z AUTO 27005KT 5SM HZ CLR M16/M19 A2997 RMK SLP172
2025-12-15T01:50:00.000000,CYPX 150150Z AUTO 17008G15KT 3SM -SN FEW013 BKN022 BKN076 OVC100 M10/M11 A2980 RMK SLP096
2025-12-15T01:49:00.000000,CYEG 150149Z 34002KT 10SM BKN004 OVC096 M09/M10 A2979 RMK ST7AC1 BR SLP140
2025-12-15T01:49:00.000000,CYCO 150149Z 27025KT 3/8SM IC BLSN SKC M27/M31 A2984 RMK SLP110
2025-12-15T01:50:00.000000,FHAW 150150Z 14015KT 9999 FEW018 23/18 Q1013 RMK BLU
2025-12-15T02:00:00.000000,SGAS 150200Z 06005KT CAVOK 29/25 Q1003
2025-12-15T01:50:00.000000,SCBA 150150Z AUTO 29020G30KT 9999 BKN055/// 06/02 Q1008
2025-12-15T01:55:00.000000,K1S5 150155Z AUTO 13003KT 10SM BKN070 07/06 A3003 RMK AO2 T00740060
2025-12-15T01:55:00.000000,K8W2 150155Z AUTO 31007KT 280V350 10SM CLR M09/M20 A3039 RMK AO1 T10921203
2025-12-15T01:50:00.000000,KAEG 150150Z 00000KT 10SM CLR 00/M10 A3036
2025-12-15T01:55:00.000000,KANQ 150155Z AUTO 26007G14KT 10SM SCT011 OVC029 M09/M09 A3052 RMK AO2
2025-12-15T01:55:00.000000,KCCA 150155Z AUTO 00000KT 10SM CLR M06/M13 A3063 RMK AO2
2025-12-15T01:55:00.000000,KCPK 150155Z AUTO 32015G29KT 10SM OVC055 M04/M17 A3033 RMK AO2 T10421172
2025-12-15T01:55:00.000000,KEZM 150155Z AUTO 35005KT 10SM CLR 02/M11 A3038 RMK AO2
2025-12-15T01:50:00.000000,KHQZ 150150Z 01005KT 10SM CLR 02/M07 A3057
2025-12-15T01:55:00.000000,KL18 150155Z AUTO 00000KT M1/4SM FG OVC002 12/12 A3007 RMK AO2
2025-12-15T02:15:00.000000,KMCX 150215Z AUTO 00000KT 10SM CLR M18/M23 A3066 RMK AO2 T11811227
2025-12-15T01:55:00.000000,KW63 150155Z AUTO 31013G19KT 10SM CLR M06/M20 A3044 RMK AO1
2025-12-15T01:55:00.000000,KY19 150155Z AUTO 18009KT 10SM M08/M09 A2985 RMK AO2
2025-12-15T01:50:00.000000,PGRO 150150Z 08012G18KT 7SM BKN013 BKN100 30/24 A2988
2025-12-15T01:48:00.000000,KNFJ 150148Z AUTO 10SM CLR 04/M08 A3038 RMK AO2 SLP292 T00441083 $
2025-12-15T01:45:00.000000,KANE 150145Z 16013KT 10SM CLR M14/M18 A3030
2025-12-15T01:55:00.000000,K1S5 150155Z AUTO 13003KT 10SM BKN070 07/06 A3003 RMK AO2 T00740060
2025-12-15T01:55:00.000000,K8W2 150155Z AUTO 31007KT 280V350 10SM CLR M09/M20 A3039 RMK AO1 T10921203
2025-12-15T01:50:00.000000,KAEG 150150Z 00000KT 10SM CLR 00/M10 A3036
2025-12-15T01:55:00.000000,KANQ 150155Z AUTO 26007G14KT 10SM SCT011 OVC029 M09/M09 A3052 RMK AO2
2025-12-15T01:55:00.000000,KCCA 150155Z AUTO 00000KT 10SM CLR M06/M13 A3063 RMK AO2
2025-12-15T01:55:00.000000,KCPK 150155Z AUTO 32015G29KT 10SM OVC055 M04/M17 A3033 RMK AO2 T10421172
2025-12-15T01:55:00.000000,KEZM 150155Z AUTO 35005KT 10SM CLR 02/M11 A3038 RMK AO2
2025-12-15T01:50:00.000000,KHQZ 150150Z 01005KT 10SM CLR 02/M07 A3057
2025-12-15T01:55:00.000000,KL18 150155Z AUTO 00000KT M1/4SM FG OVC002 12/12 A3007 RMK AO2
2025-12-15T02:15:00.000000,KMCX 150215Z AUTO 00000KT 10SM CLR M18/M23 A3066 RMK AO2 T11811227
2025-12-15T01:55:00.000000,KW63 150155Z AUTO 31013G19KT 10SM CLR M06/M20 A3044 RMK AO1
2025-12-15T01:55:00.000000,KY19 150155Z AUTO 18009KT 10SM M08/M09 A2985 RMK AO2
2025-12-15T01:50:00.000000,PGRO 150150Z 08012G18KT 7SM BKN013 BKN100 30/24 A2988
2025-12-15T01:48:00.000000,KSNS 150148Z 30004KT 10SM SCT009 12/09 A3013 RMK AO2
2025-12-15T01:49:00.000000,KBKB 150149Z AUTO VRB04KT 10SM CLR 01/M07 A3048 RMK AO2 SLP353 T00111067 $
2025-12-15T01:47:00.000000,KNKX 150147Z AUTO 30007KT 2 1/2SM BR OVC005 14/13 A3006 RMK AO2 T01390133
2025-12-15T01:50:00.000000,PTSA 150150Z 09007KT 10SM VCSH BKN019TCU BKN130 OVC300 31/25 A2972 RMK VCSH N TCU S AND NW-NE
2025-12-15T01:49:00.000000,CYEG 150149Z 34002KT 10SM BKN004 OVC096 M09/M10 A2979 RMK ST7AC1 BR SLP140
2025-12-15T01:47:00.000000,UHMA 150147Z 03003MPS 1900 BR BKN002 OVC007 M14/M15 Q1024 R02/390136 NOSIG RMK MID 03003MPS END R02/03002MPS QFE764/1019
2025-12-15T01:48:00.000000,UWUU 150148Z 23006MPS 3000 -SN OVC020 M14/M17 Q0988 R14R/490550 NOSIG
2025-12-15T01:47:00.000000,UWKD 150147Z 32012MPS 2300 R29/P2000D -SN BLSN OVC019 M11/M13 Q0995 R29/410545 NOSIG RMK QFE735/0980
2025-12-15T01:50:00.000000,SCBA 150150Z AUTO 29020G30KT 9999 BKN055/// 06/02 Q1008
2025-12-15T01:47:00.000000,ETAD 150147Z AUTO 23004KT 6000 BR OVC002 03/03 A3008 RMK AO2 SLP186 $
2025-12-15T01:49:00.000000,CYBL 150149Z 12012G18KT 2SM -RA BR OVC003 09/09 A2975 RMK SF8 PRESFR SLP077
2025-12-15T01:50:00.000000,EKVG 150150Z AUTO 27017G41KT 9999 BKN029/// 07/02 Q0982 RMK BKN031/// WIND SKEID 29015G39KT 210V330
2025-12-15T01:50:00.000000,LATI 150150Z VRB02KT CAVOK 01/M01 Q1027 NOSIG
2025-12-15T01:45:00.000000,LMML 150145Z 10003KT 9999 FEW025 12/10 Q1026 NOSIG
2025-12-15T01:50:00.000000,LWSK 150150Z VRB02KT 3000 BR NSC M05/M06 Q1029 NOSIG
2025-12-15T01:50:00.000000,EEEI 150150Z AUTO 27005KT 9999 -RA OVC009/// 06/06 Q1006
2025-12-15T01:56:00.000000,KFMH 150156Z 32014G20KT 2SM -SN BR FEW014 OVC050 M04/M06 A2987
2025-12-15T02:00:00.000000,ORMM 150200Z 25002KT 2000 BR NSC 05/04 Q1018
2025-12-15T01:50:00.000000,EYVI 150150Z 25009KT 9999 OVC009 03/03 Q1015 NOSIG
2025-12-15T01:50:00.000000,EVVA 150150Z AUTO 25010KT 9000 FEW007 SCT016 OVC025 08/07 Q1011
2025-12-15T01:50:00.000000,EVLA 150150Z AUTO 25015KT 8000 SCT007/// BKN011/// OVC014/// 07/06 Q1013
2025-12-15T01:50:00.000000,UWOO 150150Z 24008MPS 7000 -SN BLSN OVC009 M12/M15 Q0997 R26/850245 NOSIG RMK QFE737/0983
2025-12-15T01:50:00.000000,EFHK 150150Z 24005KT 3500 BR BKN003 BKN008 02/02 Q1005 TEMPO 0500 FG
2025-12-15T01:50:00.000000,EFTP 150150Z AUTO 18003KT 1100 R24/1900N BCFG VV003 01/01 Q1004
2025-12-15T01:50:00.000000,EFTU 150150Z AUTO 26006KT 9999 OVC003 05/05 Q1005
2025-12-15T01:50:00.000000,EFVA 150150Z AUTO 16004KT 130V190 0900 R16/1200D FZFG VV002 M00/M00 Q1001
2025-12-15T01:50:00.000000,EFOU 150150Z AUTO 15006KT 9999 OVC005 M03/M04 Q1001
2025-12-15T01:50:00.000000,EFRO 150150Z AUTO 13008KT 9999 -SN OVC017 M07/M08 Q1000
2025-12-15T01:50:00.000000,EFMA 150150Z AUTO 23004KT 190V270 9999 OVC010 08/07 Q1004
2025-12-15T01:50:00.000000,EFIV 150150Z AUTO 14005KT 110V170 7000 -SN OVC032 M07/M09 Q1002
2025-12-15T02:00:00.000000,MHPR 150200Z 01010KT 9000 BKN046 SCT090 22/22 Q1019 A3009 NOSIG
2025-12-15T01:50:00.000000,EEKA 150150Z AUTO 26004KT 220V300 9000 DZ BKN006/// OVC015/// 08/07 Q1007
2025-12-15T01:50:00.000000,EEKE 150150Z AUTO 27007KT 230V320 9999 -RA OVC004/// 08/08 Q1009 REDZ
2025-12-15T01:50:00.000000,EETU 150150Z AUTO 25010KT 6000 DZ BKN002/// OVC006/// 03/03 Q1006
2025-12-15T01:50:00.000000,EEPU 150150Z AUTO 24005KT 9999 -RA OVC009/// 06/06 Q1008
2025-12-15T01:50:00.000000,ETNG 150150Z VRB03KT CAVOK 02/01 Q1017 NOSIG
2025-12-15T01:50:00.000000,RCTP 150150Z 06020G30KT 9999 FEW020 20/11 Q1023 WS R05R NOSIG RMK A3022
2025-12-15T01:50:00.000000,KQEI 150150Z AUTO 10001KT 8000 HZ CLR M03/M06 A3029 RMK A02 TSNO
2025-12-15T01:50:00.000000,KQEJ 150150Z AUTO 31002KT 4800 OVC004 M05/M06 A3029 RMK A02 TSNO
2025-12-15T01:50:00.000000,KQEK 150150Z AUTO 35004KT 9999 CLR 06/M04 A3032 RMK A02
2025-12-15T01:50:00.000000,KQEN 150150Z AUTO 9999 CLR M04/M10 A3013 RMK A02 TSNO
2025-12-15T01:50:00.000000,KQEQ 150150Z AUTO 04002KT 6000 CLR M03/M04 A3035 RMK A02 TSNO
2025-12-15T01:50:00.000000,KQEW 150150Z AUTO 23004KT 9999 CLR 03/M05 A3031 RMK A02 TSNO
2025-12-15T01:50:00.000000,KQEX 150150Z AUTO 04004KT 9999 CLR 03/M04 A3024 RMK A02 TSNO
2025-12-15T01:50:00.000000,KQFB 150150Z AUTO 23002KT 9999 CLR 05/M04 A3034 RMK A02 TSNO
2025-12-15T01:50:00.000000,KQFU 150150Z AUTO 33002KT 2800 BR FEW003 M03/M04 A3034 RMK A02 TSNO
2025-12-15T01:50:00.000000,KQFV 150150Z AUTO 13001KT 9999 CLR M03/M06 A3029 RMK A02 TSNO
2025-12-15T01:50:00.000000,KQFX 150150Z AUTO 4800 BR BKN005 M02/M04 A3033 RMK A02 TSNO
